"","station","year","month","day","hour","date","rain","temp","rhum","msl","wdsp","wddir"
"255","DUBLIN AIRPORT",2017,1,11,14,2017-01-11 14:00:00,0,5.8,68,1014.3,21,280
"256","DUBLIN AIRPORT",2017,1,11,15,2017-01-11 15:00:00,0,6,63,1014.2,22,280
"257","DUBLIN AIRPORT",2017,1,11,16,2017-01-11 16:00:00,0,5.7,65,1014.4,21,270
"258","DUBLIN AIRPORT",2017,1,11,17,2017-01-11 17:00:00,0,5,69,1014.8,21,270
"259","DUBLIN AIRPORT",2017,1,11,18,2017-01-11 18:00:00,0,4,77,1014.6,18,260
"260","DUBLIN AIRPORT",2017,1,11,19,2017-01-11 19:00:00,0,4,78,1014.6,19,260
"261","DUBLIN AIRPORT",2017,1,11,20,2017-01-11 20:00:00,0,4,80,1014.8,16,260
"262","DUBLIN AIRPORT",2017,1,11,21,2017-01-11 21:00:00,0,4,77,1014.4,17,260
"263","DUBLIN AIRPORT",2017,1,11,22,2017-01-11 22:00:00,0,4.3,77,1014.3,17,250
"264","DUBLIN AIRPORT",2017,1,11,23,2017-01-11 23:00:00,0,4.2,77,1013.9,17,250
"265","DUBLIN AIRPORT",2017,1,12,0,2017-01-12,0,4.7,76,1013.3,17,250
"266","DUBLIN AIRPORT",2017,1,12,1,2017-01-12 01:00:00,0,4.2,79,1012.7,16,250
"267","DUBLIN AIRPORT",2017,1,12,2,2017-01-12 02:00:00,0,4.3,80,1011.7,16,250
"268","DUBLIN AIRPORT",2017,1,12,3,2017-01-12 03:00:00,0,4.2,82,1011.1,14,250
"269","DUBLIN AIRPORT",2017,1,12,4,2017-01-12 04:00:00,0,4.1,83,1010.3,13,250
"270","DUBLIN AIRPORT",2017,1,12,5,2017-01-12 05:00:00,0,3.1,88,1009.5,16,260
"271","DUBLIN AIRPORT",2017,1,12,6,2017-01-12 06:00:00,0.1,3.1,91,1008.5,12,250
"272","DUBLIN AIRPORT",2017,1,12,7,2017-01-12 07:00:00,0.2,2.7,93,1007.5,13,260
"273","DUBLIN AIRPORT",2017,1,12,8,2017-01-12 08:00:00,0.2,2.6,93,1006.5,11,260
"274","DUBLIN AIRPORT",2017,1,12,9,2017-01-12 09:00:00,0.5,2.4,91,1005.7,11,250
"275","DUBLIN AIRPORT",2017,1,12,10,2017-01-12 10:00:00,0,2.4,91,1005.3,13,240
"276","DUBLIN AIRPORT",2017,1,12,11,2017-01-12 11:00:00,0,2.3,86,1005,15,240
"277","DUBLIN AIRPORT",2017,1,12,12,2017-01-12 12:00:00,0,2.4,87,1003.9,14,250
"278","DUBLIN AIRPORT",2017,1,12,13,2017-01-12 13:00:00,0,2.6,84,1002.9,15,260
"279","DUBLIN AIRPORT",2017,1,12,14,2017-01-12 14:00:00,0,2.9,76,1002.3,16,270
"280","DUBLIN AIRPORT",2017,1,12,15,2017-01-12 15:00:00,0,2.3,73,1001.7,17,280
"281","DUBLIN AIRPORT",2017,1,12,16,2017-01-12 16:00:00,0,1.5,78,1001.5,15,270
"282","DUBLIN AIRPORT",2017,1,12,17,2017-01-12 17:00:00,0,1.1,79,1000.8,16,270
"283","DUBLIN AIRPORT",2017,1,12,18,2017-01-12 18:00:00,0,0.9,81,1000.9,19,260
"284","DUBLIN AIRPORT",2017,1,12,19,2017-01-12 19:00:00,0.2,0.4,92,1000.7,18,260
"285","DUBLIN AIRPORT",2017,1,12,20,2017-01-12 20:00:00,0,0.9,92,1000.1,18,250
"286","DUBLIN AIRPORT",2017,1,12,21,2017-01-12 21:00:00,0,1.2,92,1001.8,17,290
"287","DUBLIN AIRPORT",2017,1,12,22,2017-01-12 22:00:00,0,1.6,89,1004.5,19,310
"288","DUBLIN AIRPORT",2017,1,12,23,2017-01-12 23:00:00,0.2,0.9,90,1006.9,20,330
"289","DUBLIN AIRPORT",2017,1,13,0,2017-01-13,0.2,0.5,92,1008.6,17,320
"290","DUBLIN AIRPORT",2017,1,13,1,2017-01-13 01:00:00,0,0.3,90,1010,13,280
"291","DUBLIN AIRPORT",2017,1,13,2,2017-01-13 02:00:00,0.1,0.2,90,1011.3,17,280
"292","DUBLIN AIRPORT",2017,1,13,3,2017-01-13 03:00:00,0,0.3,88,1012,14,270
"293","DUBLIN AIRPORT",2017,1,13,4,2017-01-13 04:00:00,0,0.4,82,1012.8,15,280
"294","DUBLIN AIRPORT",2017,1,13,5,2017-01-13 05:00:00,0,0.3,84,1013.4,15,270
"295","DUBLIN AIRPORT",2017,1,13,6,2017-01-13 06:00:00,0,0.1,86,1014.4,15,270
"296","DUBLIN AIRPORT",2017,1,13,7,2017-01-13 07:00:00,0,0.2,82,1015.2,17,270
"297","DUBLIN AIRPORT",2017,1,13,8,2017-01-13 08:00:00,0,0.4,78,1015.7,18,270
"298","DUBLIN AIRPORT",2017,1,13,9,2017-01-13 09:00:00,0,0.1,82,1017.2,15,270
"299","DUBLIN AIRPORT",2017,1,13,10,2017-01-13 10:00:00,0,0.6,82,1017.9,15,270
"300","DUBLIN AIRPORT",2017,1,13,11,2017-01-13 11:00:00,0,1.5,78,1018.6,17,270
"301","DUBLIN AIRPORT",2017,1,13,12,2017-01-13 12:00:00,0,2.2,77,1019,17,280
"302","DUBLIN AIRPORT",2017,1,13,13,2017-01-13 13:00:00,0,2.9,76,1019.1,16,290
"303","DUBLIN AIRPORT",2017,1,13,14,2017-01-13 14:00:00,0,3.2,73,1019.7,14,290
"304","DUBLIN AIRPORT",2017,1,13,15,2017-01-13 15:00:00,0,2.9,79,1020,14,290
"305","DUBLIN AIRPORT",2017,1,13,16,2017-01-13 16:00:00,0,2,85,1020.2,13,280
"306","DUBLIN AIRPORT",2017,1,13,17,2017-01-13 17:00:00,0,1.5,87,1020.5,12,270
"307","DUBLIN AIRPORT",2017,1,13,18,2017-01-13 18:00:00,0,1.2,87,1020.6,12,270
"308","DUBLIN AIRPORT",2017,1,13,19,2017-01-13 19:00:00,0,0.9,90,1020.6,13,270
"309","DUBLIN AIRPORT",2017,1,13,20,2017-01-13 20:00:00,0,1.1,90,1021.1,14,270
"310","DUBLIN AIRPORT",2017,1,13,21,2017-01-13 21:00:00,0,0.7,92,1021.1,14,260
"311","DUBLIN AIRPORT",2017,1,13,22,2017-01-13 22:00:00,0,0.5,92,1021.3,16,260
"312","DUBLIN AIRPORT",2017,1,13,23,2017-01-13 23:00:00,0,1,90,1021.4,14,260
"313","DUBLIN AIRPORT",2017,1,14,0,2017-01-14,0,0.8,92,1021.9,13,250
"314","DUBLIN AIRPORT",2017,1,14,1,2017-01-14 01:00:00,0,0.9,92,1022,13,250
"315","DUBLIN AIRPORT",2017,1,14,2,2017-01-14 02:00:00,0,0.9,92,1022.2,13,250
"316","DUBLIN AIRPORT",2017,1,14,3,2017-01-14 03:00:00,0,1.1,92,1022,12,260
"317","DUBLIN AIRPORT",2017,1,14,4,2017-01-14 04:00:00,0,1,94,1022.4,14,260
"318","DUBLIN AIRPORT",2017,1,14,5,2017-01-14 05:00:00,0,1.3,92,1022.3,14,260
"319","DUBLIN AIRPORT",2017,1,14,6,2017-01-14 06:00:00,0,1.3,92,1022.3,14,260
"320","DUBLIN AIRPORT",2017,1,14,7,2017-01-14 07:00:00,0,1.9,91,1022.1,16,270
"321","DUBLIN AIRPORT",2017,1,14,8,2017-01-14 08:00:00,0,1.9,91,1022.5,15,260
"322","DUBLIN AIRPORT",2017,1,14,9,2017-01-14 09:00:00,0,2.4,91,1023,15,260
"323","DUBLIN AIRPORT",2017,1,14,10,2017-01-14 10:00:00,0,3,91,1023.4,15,260
"324","DUBLIN AIRPORT",2017,1,14,11,2017-01-14 11:00:00,0,4.2,90,1023.6,16,260
"325","DUBLIN AIRPORT",2017,1,14,12,2017-01-14 12:00:00,0,5.7,88,1023.9,17,270
"326","DUBLIN AIRPORT",2017,1,14,13,2017-01-14 13:00:00,0,5.7,91,1024,16,280
"327","DUBLIN AIRPORT",2017,1,14,14,2017-01-14 14:00:00,0,6.2,89,1024.4,14,280
"328","DUBLIN AIRPORT",2017,1,14,15,2017-01-14 15:00:00,0,6.6,90,1024.8,14,280
"329","DUBLIN AIRPORT",2017,1,14,16,2017-01-14 16:00:00,0,5.9,89,1024.7,13,290
"330","DUBLIN AIRPORT",2017,1,14,17,2017-01-14 17:00:00,0,5.5,87,1025.3,11,280
"331","DUBLIN AIRPORT",2017,1,14,18,2017-01-14 18:00:00,0,5.5,89,1025.8,10,280
"332","DUBLIN AIRPORT",2017,1,14,19,2017-01-14 19:00:00,0,4.9,89,1025.9,11,270
"333","DUBLIN AIRPORT",2017,1,14,20,2017-01-14 20:00:00,0,4.7,89,1025.9,11,270
"334","DUBLIN AIRPORT",2017,1,14,21,2017-01-14 21:00:00,0,4.5,90,1025.9,10,260
"335","DUBLIN AIRPORT",2017,1,14,22,2017-01-14 22:00:00,0,4.6,92,1026,10,260
"336","DUBLIN AIRPORT",2017,1,14,23,2017-01-14 23:00:00,0,4.7,90,1025.8,10,250
"337","DUBLIN AIRPORT",2017,1,15,0,2017-01-15,0,5.3,89,1025.1,15,260
"338","DUBLIN AIRPORT",2017,1,15,1,2017-01-15 01:00:00,0,5.3,92,1025,18,260
"339","DUBLIN AIRPORT",2017,1,15,2,2017-01-15 02:00:00,0,5.7,91,1024.7,18,260
"340","DUBLIN AIRPORT",2017,1,15,3,2017-01-15 03:00:00,0,6.3,86,1024.8,18,260
"341","DUBLIN AIRPORT",2017,1,15,4,2017-01-15 04:00:00,0,6.1,89,1024.8,17,250
"342","DUBLIN AIRPORT",2017,1,15,5,2017-01-15 05:00:00,0,6.7,90,1024.6,14,250
"343","DUBLIN AIRPORT",2017,1,15,6,2017-01-15 06:00:00,0,7,94,1024.6,19,260
"344","DUBLIN AIRPORT",2017,1,15,7,2017-01-15 07:00:00,0,7.3,94,1024.5,19,260
"345","DUBLIN AIRPORT",2017,1,15,8,2017-01-15 08:00:00,0,8,92,1024.8,20,260
"346","DUBLIN AIRPORT",2017,1,15,9,2017-01-15 09:00:00,0,8.2,92,1024.8,19,260
"347","DUBLIN AIRPORT",2017,1,15,10,2017-01-15 10:00:00,0,8.6,92,1025.1,18,260
"348","DUBLIN AIRPORT",2017,1,15,11,2017-01-15 11:00:00,0,9,90,1025.3,17,270
"349","DUBLIN AIRPORT",2017,1,15,12,2017-01-15 12:00:00,0,9.5,87,1025.3,18,280
"350","DUBLIN AIRPORT",2017,1,15,13,2017-01-15 13:00:00,0,9.8,89,1025.7,16,290
"351","DUBLIN AIRPORT",2017,1,15,14,2017-01-15 14:00:00,0,9.7,92,1025.8,15,280
"352","DUBLIN AIRPORT",2017,1,15,15,2017-01-15 15:00:00,0,10,90,1026.1,13,290
"353","DUBLIN AIRPORT",2017,1,15,16,2017-01-15 16:00:00,0,9.8,91,1026.3,13,290
"354","DUBLIN AIRPORT",2017,1,15,17,2017-01-15 17:00:00,0,9.6,93,1026.7,13,280
"355","DUBLIN AIRPORT",2017,1,15,18,2017-01-15 18:00:00,0,9.6,93,1027,12,270
"356","DUBLIN AIRPORT",2017,1,15,19,2017-01-15 19:00:00,0,9.3,96,1026.9,14,270
"357","DUBLIN AIRPORT",2017,1,15,20,2017-01-15 20:00:00,0,9.4,93,1027.4,14,280
"358","DUBLIN AIRPORT",2017,1,15,21,2017-01-15 21:00:00,0,9.5,93,1027.8,12,280
"359","DUBLIN AIRPORT",2017,1,15,22,2017-01-15 22:00:00,0,9.4,92,1028.1,13,280
"360","DUBLIN AIRPORT",2017,1,15,23,2017-01-15 23:00:00,0,9.3,93,1028.3,13,280
"361","DUBLIN AIRPORT",2017,1,16,0,2017-01-16,0,9.1,92,1028.4,14,280
"362","DUBLIN AIRPORT",2017,1,16,1,2017-01-16 01:00:00,0,8.8,89,1028.6,13,290
"363","DUBLIN AIRPORT",2017,1,16,2,2017-01-16 02:00:00,0,8.6,89,1028.8,16,280
"364","DUBLIN AIRPORT",2017,1,16,3,2017-01-16 03:00:00,0,8.7,88,1029.1,12,290
"365","DUBLIN AIRPORT",2017,1,16,4,2017-01-16 04:00:00,0,8.7,88,1029,11,280
"366","DUBLIN AIRPORT",2017,1,16,5,2017-01-16 05:00:00,0,8.3,93,1029.1,11,280
"367","DUBLIN AIRPORT",2017,1,16,6,2017-01-16 06:00:00,0,8,96,1029.3,8,280
"368","DUBLIN AIRPORT",2017,1,16,7,2017-01-16 07:00:00,0,7.9,96,1029.5,9,270
"369","DUBLIN AIRPORT",2017,1,16,8,2017-01-16 08:00:00,0,7.9,96,1029.9,9,270
"370","DUBLIN AIRPORT",2017,1,16,9,2017-01-16 09:00:00,0,8,94,1030,9,270
"371","DUBLIN AIRPORT",2017,1,16,10,2017-01-16 10:00:00,0,8.3,94,1030.3,8,270
"372","DUBLIN AIRPORT",2017,1,16,11,2017-01-16 11:00:00,0,8.7,94,1030.3,9,270
"373","DUBLIN AIRPORT",2017,1,16,12,2017-01-16 12:00:00,0,9.3,91,1029.8,7,280
"374","DUBLIN AIRPORT",2017,1,16,13,2017-01-16 13:00:00,0,9.7,86,1029.6,5,280
"375","DUBLIN AIRPORT",2017,1,16,14,2017-01-16 14:00:00,0,9.7,88,1029.7,7,280
"376","DUBLIN AIRPORT",2017,1,16,15,2017-01-16 15:00:00,0,9.4,91,1029.9,6,290
"377","DUBLIN AIRPORT",2017,1,16,16,2017-01-16 16:00:00,0,8.7,92,1030.1,6,290
"378","DUBLIN AIRPORT",2017,1,16,17,2017-01-16 17:00:00,0,8.6,94,1030.4,5,290
"379","DUBLIN AIRPORT",2017,1,16,18,2017-01-16 18:00:00,0,8.6,96,1030.5,5,280
"380","DUBLIN AIRPORT",2017,1,16,19,2017-01-16 19:00:00,0,8.8,96,1030.8,5,270
"381","DUBLIN AIRPORT",2017,1,16,20,2017-01-16 20:00:00,0,8.6,97,1031.1,4,240
"382","DUBLIN AIRPORT",2017,1,16,21,2017-01-16 21:00:00,0,8.8,96,1031.2,4,240
"383","DUBLIN AIRPORT",2017,1,16,22,2017-01-16 22:00:00,0,9.1,95,1031.2,6,250
"384","DUBLIN AIRPORT",2017,1,16,23,2017-01-16 23:00:00,0,9.2,95,1031.6,7,260
"385","DUBLIN AIRPORT",2017,1,17,0,2017-01-17,0,9.1,95,1031.7,6,250
"386","DUBLIN AIRPORT",2017,1,17,1,2017-01-17 01:00:00,0,9.1,95,1031.7,7,250
"387","DUBLIN AIRPORT",2017,1,17,2,2017-01-17 02:00:00,0,8.9,96,1032,6,240
"388","DUBLIN AIRPORT",2017,1,17,3,2017-01-17 03:00:00,0,8.9,96,1032,7,250
"389","DUBLIN AIRPORT",2017,1,17,4,2017-01-17 04:00:00,0,8.8,96,1032.1,5,260
"390","DUBLIN AIRPORT",2017,1,17,5,2017-01-17 05:00:00,0,8.9,95,1032.2,6,240
"391","DUBLIN AIRPORT",2017,1,17,6,2017-01-17 06:00:00,0,8.5,96,1032.3,6,240
"392","DUBLIN AIRPORT",2017,1,17,7,2017-01-17 07:00:00,0,8.4,97,1032.3,9,250
"393","DUBLIN AIRPORT",2017,1,17,8,2017-01-17 08:00:00,0,8.3,96,1032.9,9,260
"394","DUBLIN AIRPORT",2017,1,17,9,2017-01-17 09:00:00,0,8.3,94,1033.5,7,260
"395","DUBLIN AIRPORT",2017,1,17,10,2017-01-17 10:00:00,0,8.4,94,1034,6,260
"396","DUBLIN AIRPORT",2017,1,17,11,2017-01-17 11:00:00,0,9.1,93,1034.3,5,260
"397","DUBLIN AIRPORT",2017,1,17,12,2017-01-17 12:00:00,0,9.4,92,1034.3,4,230
"398","DUBLIN AIRPORT",2017,1,17,13,2017-01-17 13:00:00,0,9.6,93,1034.1,3,220
"399","DUBLIN AIRPORT",2017,1,17,14,2017-01-17 14:00:00,0,9.9,92,1033.9,2,190
"400","DUBLIN AIRPORT",2017,1,17,15,2017-01-17 15:00:00,0,9.6,93,1033.8,3,160
"401","DUBLIN AIRPORT",2017,1,17,16,2017-01-17 16:00:00,0,9.3,93,1034,2,150
"402","DUBLIN AIRPORT",2017,1,17,17,2017-01-17 17:00:00,0.1,8.8,93,1034.2,4,210
"403","DUBLIN AIRPORT",2017,1,17,18,2017-01-17 18:00:00,0,8.6,94,1034.5,4,230
"404","DUBLIN AIRPORT",2017,1,17,19,2017-01-17 19:00:00,0,8.8,90,1034.9,3,240
"405","DUBLIN AIRPORT",2017,1,17,20,2017-01-17 20:00:00,0,8.6,90,1034.9,4,240
"406","DUBLIN AIRPORT",2017,1,17,21,2017-01-17 21:00:00,0,8.6,92,1035.2,3,180
"407","DUBLIN AIRPORT",2017,1,17,22,2017-01-17 22:00:00,0,8.3,89,1035.3,3,170
"408","DUBLIN AIRPORT",2017,1,17,23,2017-01-17 23:00:00,0,8.2,86,1035.3,5,190
"409","DUBLIN AIRPORT",2017,1,18,0,2017-01-18,0,7.9,83,1035.4,5,210
"410","DUBLIN AIRPORT",2017,1,18,1,2017-01-18 01:00:00,0,7.6,79,1035.5,5,220
"411","DUBLIN AIRPORT",2017,1,18,2,2017-01-18 02:00:00,0,7.5,79,1035.6,6,220
"412","DUBLIN AIRPORT",2017,1,18,3,2017-01-18 03:00:00,0,7.4,79,1035.8,6,210
"413","DUBLIN AIRPORT",2017,1,18,4,2017-01-18 04:00:00,0,7.2,78,1035.5,4,170
"414","DUBLIN AIRPORT",2017,1,18,5,2017-01-18 05:00:00,0,7.4,76,1035.5,5,180
"415","DUBLIN AIRPORT",2017,1,18,6,2017-01-18 06:00:00,0,7.3,77,1035.6,5,180
"416","DUBLIN AIRPORT",2017,1,18,7,2017-01-18 07:00:00,0,7.2,78,1035.7,3,170
"417","DUBLIN AIRPORT",2017,1,18,8,2017-01-18 08:00:00,0,7.5,77,1036.2,3,190
"418","DUBLIN AIRPORT",2017,1,18,9,2017-01-18 09:00:00,0,7.8,78,1036.9,3,180
"419","DUBLIN AIRPORT",2017,1,18,10,2017-01-18 10:00:00,0,8.4,75,1036.9,4,170
"420","DUBLIN AIRPORT",2017,1,18,11,2017-01-18 11:00:00,0,8.6,80,1037.1,6,200
"421","DUBLIN AIRPORT",2017,1,18,12,2017-01-18 12:00:00,0,8.6,82,1037,6,190
"422","DUBLIN AIRPORT",2017,1,18,13,2017-01-18 13:00:00,0,9.1,77,1036.7,5,200
"423","DUBLIN AIRPORT",2017,1,18,14,2017-01-18 14:00:00,0,9.3,72,1036.4,5,230
"424","DUBLIN AIRPORT",2017,1,18,15,2017-01-18 15:00:00,0,9.4,71,1036.5,5,220
"425","DUBLIN AIRPORT",2017,1,18,16,2017-01-18 16:00:00,0,9.1,73,1036.6,6,190
"426","DUBLIN AIRPORT",2017,1,18,17,2017-01-18 17:00:00,0,8.7,74,1036.8,6,200
"427","DUBLIN AIRPORT",2017,1,18,18,2017-01-18 18:00:00,0,8.5,75,1037,6,200
"428","DUBLIN AIRPORT",2017,1,18,19,2017-01-18 19:00:00,0,8.4,75,1037.3,6,200
"429","DUBLIN AIRPORT",2017,1,18,20,2017-01-18 20:00:00,0,8.4,75,1037.4,6,200
"430","DUBLIN AIRPORT",2017,1,18,21,2017-01-18 21:00:00,0,8.1,76,1037.6,5,200
"431","DUBLIN AIRPORT",2017,1,18,22,2017-01-18 22:00:00,0,8,75,1037.7,6,210
"432","DUBLIN AIRPORT",2017,1,18,23,2017-01-18 23:00:00,0,7.4,86,1037.9,5,220
"433","DUBLIN AIRPORT",2017,1,19,0,2017-01-19,0,7,88,1037.8,4,230
"434","DUBLIN AIRPORT",2017,1,19,1,2017-01-19 01:00:00,0,7.1,87,1037.5,4,230
"435","DUBLIN AIRPORT",2017,1,19,2,2017-01-19 02:00:00,0,7.4,80,1037.5,5,210
"436","DUBLIN AIRPORT",2017,1,19,3,2017-01-19 03:00:00,0,7.2,83,1037.3,5,210
"437","DUBLIN AIRPORT",2017,1,19,4,2017-01-19 04:00:00,0,7.2,81,1037.3,5,230
"438","DUBLIN AIRPORT",2017,1,19,5,2017-01-19 05:00:00,0,7.3,81,1037.4,4,220
"439","DUBLIN AIRPORT",2017,1,19,6,2017-01-19 06:00:00,0,7.2,81,1037.1,3,220
"440","DUBLIN AIRPORT",2017,1,19,7,2017-01-19 07:00:00,0,7.2,80,1037.3,4,210
"441","DUBLIN AIRPORT",2017,1,19,8,2017-01-19 08:00:00,0,7.1,81,1037.8,4,210
"442","DUBLIN AIRPORT",2017,1,19,9,2017-01-19 09:00:00,0,7.2,80,1038.1,3,200
"443","DUBLIN AIRPORT",2017,1,19,10,2017-01-19 10:00:00,0,7.1,81,1038.2,4,170
"444","DUBLIN AIRPORT",2017,1,19,11,2017-01-19 11:00:00,0,7.3,81,1038.1,3,150
"445","DUBLIN AIRPORT",2017,1,19,12,2017-01-19 12:00:00,0,7.5,81,1037.7,1,160
"446","DUBLIN AIRPORT",2017,1,19,13,2017-01-19 13:00:00,0,7.5,81,1037.3,1,170
"447","DUBLIN AIRPORT",2017,1,19,14,2017-01-19 14:00:00,0,7.4,84,1036.9,4,140
"448","DUBLIN AIRPORT",2017,1,19,15,2017-01-19 15:00:00,0,7.2,85,1036.6,4,140
"449","DUBLIN AIRPORT",2017,1,19,16,2017-01-19 16:00:00,0,7,87,1036.5,4,120
"450","DUBLIN AIRPORT",2017,1,19,17,2017-01-19 17:00:00,0,7.5,81,1036.2,5,140
"451","DUBLIN AIRPORT",2017,1,19,18,2017-01-19 18:00:00,0,7.3,83,1036.2,6,130
"452","DUBLIN AIRPORT",2017,1,19,19,2017-01-19 19:00:00,0,7.1,83,1036.3,5,140
"453","DUBLIN AIRPORT",2017,1,19,20,2017-01-19 20:00:00,0,7.2,84,1036.5,5,160
"454","DUBLIN AIRPORT",2017,1,19,21,2017-01-19 21:00:00,0,7.1,85,1036.4,3,170
"455","DUBLIN AIRPORT",2017,1,19,22,2017-01-19 22:00:00,0,7,85,1036.2,3,170
"456","DUBLIN AIRPORT",2017,1,19,23,2017-01-19 23:00:00,0,6.8,91,1036.2,3,140
"457","DUBLIN AIRPORT",2017,1,20,0,2017-01-20,0,6.4,97,1035.6,3,130
"458","DUBLIN AIRPORT",2017,1,20,1,2017-01-20 01:00:00,0.1,6.7,97,1035.2,4,110
"459","DUBLIN AIRPORT",2017,1,20,2,2017-01-20 02:00:00,0,6.9,90,1034.9,5,120
"460","DUBLIN AIRPORT",2017,1,20,3,2017-01-20 03:00:00,0,6.9,90,1034.6,6,110
"461","DUBLIN AIRPORT",2017,1,20,4,2017-01-20 04:00:00,0,6.5,92,1034.4,8,140
"462","DUBLIN AIRPORT",2017,1,20,5,2017-01-20 05:00:00,0,6.5,91,1034.2,7,140
"463","DUBLIN AIRPORT",2017,1,20,6,2017-01-20 06:00:00,0,6.4,92,1033.8,6,100
"464","DUBLIN AIRPORT",2017,1,20,7,2017-01-20 07:00:00,0,6.5,92,1033.6,7,110
"465","DUBLIN AIRPORT",2017,1,20,8,2017-01-20 08:00:00,0,6.5,89,1033.6,7,130
"466","DUBLIN AIRPORT",2017,1,20,9,2017-01-20 09:00:00,0,6.4,88,1033.7,7,120
"467","DUBLIN AIRPORT",2017,1,20,10,2017-01-20 10:00:00,0,6.7,79,1033.7,6,150
"468","DUBLIN AIRPORT",2017,1,20,11,2017-01-20 11:00:00,0,7,74,1033.6,7,150
"469","DUBLIN AIRPORT",2017,1,20,12,2017-01-20 12:00:00,0,7.1,73,1033.1,8,150
"470","DUBLIN AIRPORT",2017,1,20,13,2017-01-20 13:00:00,0,8.1,71,1032.4,9,140
"471","DUBLIN AIRPORT",2017,1,20,14,2017-01-20 14:00:00,0,8.1,68,1031.9,10,140
"472","DUBLIN AIRPORT",2017,1,20,15,2017-01-20 15:00:00,0,7.5,69,1031.7,9,130
"473","DUBLIN AIRPORT",2017,1,20,16,2017-01-20 16:00:00,0,6.7,78,1031.5,10,120
"474","DUBLIN AIRPORT",2017,1,20,17,2017-01-20 17:00:00,0,5.5,77,1031.6,6,130
"475","DUBLIN AIRPORT",2017,1,20,18,2017-01-20 18:00:00,0,5.1,67,1031.4,6,120
"476","DUBLIN AIRPORT",2017,1,20,19,2017-01-20 19:00:00,0,4.2,67,1031.2,7,110
"477","DUBLIN AIRPORT",2017,1,20,20,2017-01-20 20:00:00,0,4,78,1031.1,9,110
"478","DUBLIN AIRPORT",2017,1,20,21,2017-01-20 21:00:00,0,1.7,93,1030.8,9,110
"479","DUBLIN AIRPORT",2017,1,20,22,2017-01-20 22:00:00,0,2.6,91,1030.5,10,110
"480","DUBLIN AIRPORT",2017,1,20,23,2017-01-20 23:00:00,0,3.4,65,1030.4,5,150
"481","DUBLIN AIRPORT",2017,1,21,0,2017-01-21,0,3.3,63,1030,6,150
"482","DUBLIN AIRPORT",2017,1,21,1,2017-01-21 01:00:00,0,3.3,69,1029.9,7,160
"483","DUBLIN AIRPORT",2017,1,21,2,2017-01-21 02:00:00,0,3,69,1029.3,4,150
"484","DUBLIN AIRPORT",2017,1,21,3,2017-01-21 03:00:00,0,-1.9,84,1029.3,2,120
"485","DUBLIN AIRPORT",2017,1,21,4,2017-01-21 04:00:00,0,2,73,1028.8,3,180
"486","DUBLIN AIRPORT",2017,1,21,5,2017-01-21 05:00:00,0,0.1,80,1028.4,2,190
"487","DUBLIN AIRPORT",2017,1,21,6,2017-01-21 06:00:00,0,-3.1,86,1028.2,2,200
"488","DUBLIN AIRPORT",2017,1,21,7,2017-01-21 07:00:00,0,-3.8,90,1027.8,1,170
"489","DUBLIN AIRPORT",2017,1,21,8,2017-01-21 08:00:00,0,-4,95,1027.8,4,150
"490","DUBLIN AIRPORT",2017,1,21,9,2017-01-21 09:00:00,0,-4,92,1028,4,180
"491","DUBLIN AIRPORT",2017,1,21,10,2017-01-21 10:00:00,0,-0.9,89,1027.9,4,190
"492","DUBLIN AIRPORT",2017,1,21,11,2017-01-21 11:00:00,0,2.3,77,1027.4,4,200
"493","DUBLIN AIRPORT",2017,1,21,12,2017-01-21 12:00:00,0,3.6,75,1027,5,160
"494","DUBLIN AIRPORT",2017,1,21,13,2017-01-21 13:00:00,0,4,74,1026.4,8,170
"495","DUBLIN AIRPORT",2017,1,21,14,2017-01-21 14:00:00,0,3.9,67,1025.9,8,180
"496","DUBLIN AIRPORT",2017,1,21,15,2017-01-21 15:00:00,0,4,69,1025.4,4,150
"497","DUBLIN AIRPORT",2017,1,21,16,2017-01-21 16:00:00,0,3.4,68,1025.1,4,150
"498","DUBLIN AIRPORT",2017,1,21,17,2017-01-21 17:00:00,0,0.2,80,1025.2,1,160
"499","DUBLIN AIRPORT",2017,1,21,18,2017-01-21 18:00:00,0,-0.1,88,1025,1,80
"500","DUBLIN AIRPORT",2017,1,21,19,2017-01-21 19:00:00,0,0.6,82,1025,2,240
"501","DUBLIN AIRPORT",2017,1,21,20,2017-01-21 20:00:00,0,-2.2,89,1024.8,1,240
"502","DUBLIN AIRPORT",2017,1,21,21,2017-01-21 21:00:00,0,-2.4,93,1024.6,1,10
"503","DUBLIN AIRPORT",2017,1,21,22,2017-01-21 22:00:00,0,-3,93,1024.1,1,280
"504","DUBLIN AIRPORT",2017,1,21,23,2017-01-21 23:00:00,0,0.9,86,1023.8,1,240
"505","DUBLIN AIRPORT",2017,1,22,0,2017-01-22,0,0.2,90,1023.4,1,250
"506","DUBLIN AIRPORT",2017,1,22,1,2017-01-22 01:00:00,0,0.2,92,1023.1,2,120
"507","DUBLIN AIRPORT",2017,1,22,2,2017-01-22 02:00:00,0,0.6,90,1022.7,2,210
"508","DUBLIN AIRPORT",2017,1,22,3,2017-01-22 03:00:00,0,0.7,90,1022.5,3,160
"509","DUBLIN AIRPORT",2017,1,22,4,2017-01-22 04:00:00,0,0.8,90,1022.4,3,160
"510","DUBLIN AIRPORT",2017,1,22,5,2017-01-22 05:00:00,0,1.3,87,1022.3,3,120
